Key,Layer Type,Segment,Cost Type,Cost Object,Spend type,Market Segment,Internal Staff,External Staff,SW Depreciation,HW Depreciation,SW Maintenance,HW Maintenance,Leased Lines,Other IT Cost,Other OOE,Total
646,Direct,Asset Servicing,0,KST 665090          Asset Servicing,Run,Result,-397,12,0,0,0,0,0,0,-52,-437
647,Direct,IFS,0,KST 665100          IFS,Run,IFS,-54,74,0,0,0,0,0,0,-33,-13
648,Direct,IFS,0,KST 665100          IFS,Run,Result,-54,74,0,0,0,0,0,0,-33,-13
649,Direct,GSF,0,KST 665110          GSF,Run,GSF,107,0,0,0,0,0,0,0,-44,63
650,Direct,GSF,0,KST 665110          GSF,Run,Result,107,0,0,0,0,0,0,0,-44,63
651,Direct,Data,0,KST 665120          Data,Run,Data,108,-9,0,0,0,0,0,0,-133,-34
652,Direct,Data,0,KST 665120          Data,Run,Result,108,-9,0,0,0,0,0,0,-133,-34
653,Shared Layer,Shared Infr.,Digital Workplace,KST 665132          Office Automation Op,Run,Cash,-14,0,0,0,0,0,0,0,-4,-18
654,Shared Layer,Shared Infr.,Digital Workplace,KST 665132          Office Automation Op,Run,Clearstream,-50,0,0,0,0,0,0,0,-14,-64
655,Shared Layer,Shared Infr.,Digital Workplace,KST 665132          Office Automation Op,Run,Commodities,-3,0,0,0,0,0,0,0,-1,-4
656,Shared Layer,Shared Infr.,Digital Workplace,KST 665132          Office Automation Op,Run,Data,-10,0,0,0,0,0,0,0,-3,-12
657,Shared Layer,Shared Infr.,Digital Workplace,KST 665132          Office Automation Op,Run,Eurex,-50,0,0,0,0,0,0,0,-14,-64
658,Shared Layer,Shared Infr.,Digital Workplace,KST 665132          Office Automation Op,Run,Foreign Exchange,0,0,0,0,0,0,0,0,0,0
659,Shared Layer,Shared Infr.,Digital Workplace,KST 665132          Office Automation Op,Run,GSF,-8,0,0,0,0,0,0,0,-2,-10
660,Shared Layer,Shared Infr.,Digital Workplace,KST 665132          Office Automation Op,Run,IFS,-33,0,0,0,0,0,0,0,-9,-43
661,Shared Layer,Shared Infr.,Digital Workplace,KST 665132          Office Automation Op,Run,Index,-7,0,0,0,0,0,0,0,-2,-9
662,Shared Layer,Shared Infr.,Digital Workplace,KST 665132          Office Automation Op,Run,Result,-175,-1,0,0,0,0,0,0,-49,-225
663,Direct,Data,0,KST 665140          Stoxx Support Prag,Run,Index,0,0,0,0,0,0,0,0,-1,-1
664,Direct,Data,0,KST 665140          Stoxx Support Prag,Run,Result,0,0,0,0,0,0,0,0,-1,-1
665,Direct,Managed Services,0,KST 665400          Managed Services,Run,Clearstream,85,0,0,0,0,0,0,0,-18,67
666,Direct,Managed Services,0,KST 665400          Managed Services,Run,Result,85,0,0,0,0,0,0,0,-18,67
667,Shared Layer,SAP & Corporate Systems (incl Statistix),Corporate Systems,KST 665500          Corporate Systems Op,Run,Cash,2,0,0,0,0,0,0,0,-6,-4
668,Shared Layer,SAP & Corporate Systems (incl Statistix),Corporate Systems,KST 665500          Corporate Systems Op,Run,Clearstream,2,0,0,0,0,0,0,0,-5,-4
669,Shared Layer,SAP & Corporate Systems (incl Statistix),Corporate Systems,KST 665500          Corporate Systems Op,Run,Commodities,0,0,0,0,0,0,0,0,0,0
670,Shared Layer,SAP & Corporate Systems (incl Statistix),Corporate Systems,KST 665500          Corporate Systems Op,Run,Data,1,0,0,0,0,0,0,0,-4,-2
671,Shared Layer,SAP & Corporate Systems (incl Statistix),Corporate Systems,KST 665500          Corporate Systems Op,Run,Eurex,7,0,0,0,0,0,0,0,-20,-13
672,Shared Layer,SAP & Corporate Systems (incl Statistix),Corporate Systems,KST 665500          Corporate Systems Op,Run,GSF,0,0,0,0,0,0,0,0,-1,0
673,Shared Layer,SAP & Corporate Systems (incl Statistix),Corporate Systems,KST 665500          Corporate Systems Op,Run,IFS,0,0,0,0,0,0,0,0,0,0
674,Shared Layer,SAP & Corporate Systems (incl Statistix),Corporate Systems,KST 665500          Corporate Systems Op,Run,Index,1,0,0,0,0,0,0,0,-2,-1
675,Shared Layer,SAP & Corporate Systems (incl Statistix),Corporate Systems,KST 665500          Corporate Systems Op,Run,Result,13,0,0,0,0,0,0,0,-38,-25
676,Shared Layer,Overhead,CIO/Exec. Office,KST 666710          Corp. Office DBSS,Run,Cash,-15,0,0,0,0,0,0,0,-3,-18
677,Shared Layer,Overhead,CIO/Exec. Office,KST 666710          Corp. Office DBSS,Run,Clearstream,-47,0,0,-1,0,0,0,0,-8,-56
678,Shared Layer,Overhead,CIO/Exec. Office,KST 666710          Corp. Office DBSS,Run,Data,-12,0,0,0,0,0,0,0,-2,-14
679,Shared Layer,Overhead,CIO/Exec. Office,KST 666710          Corp. Office DBSS,Run,Eurex,-56,0,0,-1,0,0,0,0,-10,-67
680,Shared Layer,Overhead,CIO/Exec. Office,KST 666710          Corp. Office DBSS,Run,GSF,-9,0,0,0,0,0,0,0,-2,-10
681,Shared Layer,Overhead,CIO/Exec. Office,KST 666710          Corp. Office DBSS,Run,IFS,-6,0,0,0,0,0,0,0,-1,-7
682,Shared Layer,Overhead,CIO/Exec. Office,KST 666710          Corp. Office DBSS,Run,Index,-9,0,0,0,0,0,0,0,-2,-11
683,Shared Layer,Overhead,CIO/Exec. Office,KST 666710          Corp. Office DBSS,Run,Result,-153,0,0,-2,0,0,0,-1,-28,-184
684,Direct,Derivatives,0,KST 716814          Trading IT EF,Run,Eurex,-163,0,0,0,-14,0,0,0,-18,-196
685,Direct,Derivatives,0,KST 716814          Trading IT EF,Run,Result,-163,0,0,0,-14,0,0,0,-18,-196
686,Shared Layer,Overhead,CIO/Exec. Office,KST 716815          A&A BRM & Support EF,Run,Eurex,1,0,0,0,0,0,0,0,0,1
687,Shared Layer,Overhead,CIO/Exec. Office,KST 716815          A&A BRM & Support EF,Run,Result,1,0,0,0,0,0,0,0,0,1
688,Shared Layer,Overhead,Other,KST 1055200         Group Prod. Dev. LON,Change,Cash,-254,-69,0,0,0,0,0,-43,-11,-378
689,Shared Layer,Overhead,Other,KST 1055200         Group Prod. Dev. LON,Change,Clearstream,-829,-225,0,-1,0,0,0,-139,-36,"-1,231"
690,Shared Layer,Overhead,Other,KST 1055200         Group Prod. Dev. LON,Change,Commodities,-308,-84,0,-1,0,0,0,-51,-13,-457
691,Shared Layer,Overhead,Other,KST 1055200         Group Prod. Dev. LON,Change,Data,-220,-60,0,0,0,0,0,-37,-10,-327
692,Shared Layer,Overhead,Other,KST 1055200         Group Prod. Dev. LON,Change,Eurex,"-1,061",-288,0,-2,-1,0,0,-177,-46,"-1,575"
693,Shared Layer,Overhead,Other,KST 1055200         Group Prod. Dev. LON,Change,Foreign Exchange,-100,-27,0,0,0,0,0,-17,-4,-149
694,Shared Layer,Overhead,Other,KST 1055200         Group Prod. Dev. LON,Change,GSF,-110,-30,0,0,0,0,0,-18,-5,-164
695,Shared Layer,Overhead,Other,KST 1055200         Group Prod. Dev. LON,Change,IFS,-194,-53,0,0,0,0,0,-33,-8,-289
696,Shared Layer,Overhead,Other,KST 1055200         Group Prod. Dev. LON,Change,Index,-162,-44,0,0,0,0,0,-27,-7,-240
697,Shared Layer,Overhead,Other,KST 1055200         Group Prod. Dev. LON,Change,Result,"-3,240",-880,0,-5,-2,0,0,-542,-141,"-4,810"
698,Direct,Data,0,KST 1055206         AD Market Data,Run,Cash,-8,0,0,0,0,0,0,0,-1,-9
699,Direct,Data,0,KST 1055206         AD Market Data,Run,Data,-61,-1,0,0,0,0,0,0,-9,-70
700,Direct,Data,0,KST 1055206         AD Market Data,Run,Eurex,-44,0,0,0,0,0,0,0,-6,-51
701,Direct,Data,0,KST 1055206         AD Market Data,Run,Index,-8,0,0,0,0,0,0,0,-1,-10
702,Direct,Data,0,KST 1055206         AD Market Data,Run,Result,-121,-1,0,0,0,0,0,0,-18,-140
703,Direct,Energy,0,KST 2240101         Xbid Depreciation,Change,Commodities,0,0,"-1,010",0,0,0,0,0,0,"-1,010"
704,Direct,Energy,0,KST 2240101         Xbid Depreciation,Change,Result,0,0,"-1,010",0,0,0,0,0,0,"-1,010"
705,Direct,Energy,0,KST 2240106         M7 Trading Rel 6,Run,Commodities,0,0,-278,0,0,0,0,0,0,-278
706,Direct,Energy,0,KST 2240106         M7 Trading Rel 6,Run,Result,0,0,-278,0,0,0,0,0,0,-278
707,Shared Layer,Security,Corporate Security,KST 2337012         Security Hausen I,Run,Cash,0,0,0,0,0,0,0,0,-28,-28
708,Shared Layer,Security,Corporate Security,KST 2337012         Security Hausen I,Run,Clearstream,0,0,0,0,0,0,0,0,-93,-93
709,Shared Layer,Security,Corporate Security,KST 2337012         Security Hausen I,Run,Commodities,0,0,0,0,0,0,0,0,-6,-6
710,Shared Layer,Security,Corporate Security,KST 2337012         Security Hausen I,Run,Data,0,0,0,0,0,0,0,0,-18,-18
711,Shared Layer,Security,Corporate Security,KST 2337012         Security Hausen I,Run,Eurex,0,0,0,0,0,0,0,0,-92,-92
712,Shared Layer,Security,Corporate Security,KST 2337012         Security Hausen I,Run,Foreign Exchange,0,0,0,0,0,0,0,0,0,0
713,Shared Layer,Security,Corporate Security,KST 2337012         Security Hausen I,Run,GSF,0,0,0,0,0,0,0,0,-14,-14
714,Shared Layer,Security,Corporate Security,KST 2337012         Security Hausen I,Run,IFS,0,0,0,0,0,0,0,0,-62,-62
715,Shared Layer,Security,Corporate Security,KST 2337012         Security Hausen I,Run,Index,0,0,0,0,0,0,0,0,-8,-8
716,Shared Layer,Security,Corporate Security,KST 2337012         Security Hausen I,Run,Result,0,0,0,0,0,0,0,0,-321,-321
717,Shared Layer,Security,Corporate Security,KST 2337021         F. M. GBV CL-Tr IStr,Run,Cash,0,0,0,0,0,0,0,0,-23,-23
718,Shared Layer,Security,Corporate Security,KST 2337021         F. M. GBV CL-Tr IStr,Run,Clearstream,0,0,0,0,0,0,0,-1,-77,-78
719,Shared Layer,Security,Corporate Security,KST 2337021         F. M. GBV CL-Tr IStr,Run,Commodities,0,0,0,0,0,0,0,0,-5,-5
720,Shared Layer,Security,Corporate Security,KST 2337021         F. M. GBV CL-Tr IStr,Run,Data,0,0,0,0,0,0,0,0,-15,-15
721,Shared Layer,Security,Corporate Security,KST 2337021         F. M. GBV CL-Tr IStr,Run,Eurex,0,0,0,0,0,0,0,-1,-76,-77
722,Shared Layer,Security,Corporate Security,KST 2337021         F. M. GBV CL-Tr IStr,Run,Foreign Exchange,0,0,0,0,0,0,0,0,0,0
723,Shared Layer,Security,Corporate Security,KST 2337021         F. M. GBV CL-Tr IStr,Run,GSF,0,0,0,0,0,0,0,0,-11,-11
724,Shared Layer,Security,Corporate Security,KST 2337021         F. M. GBV CL-Tr IStr,Run,IFS,0,0,0,0,0,0,0,0,-51,-51
725,Shared Layer,Security,Corporate Security,KST 2337021         F. M. GBV CL-Tr IStr,Run,Index,0,0,0,0,0,0,0,0,-6,-6
726,Shared Layer,Security,Corporate Security,KST 2337021         F. M. GBV CL-Tr IStr,Run,Result,0,0,0,0,0,0,0,-3,-264,-267
727,Shared Layer,Security,Corporate Security,KST 2337042         Security BP 4,Run,Cash,0,0,0,0,0,0,0,0,-44,-44
728,Shared Layer,Security,Corporate Security,KST 2337042         Security BP 4,Run,Clearstream,0,0,0,0,0,0,0,0,-148,-148
729,Shared Layer,Security,Corporate Security,KST 2337042         Security BP 4,Run,Commodities,0,0,0,0,0,0,0,0,-10,-10
730,Shared Layer,Security,Corporate Security,KST 2337042         Security BP 4,Run,Data,0,0,0,0,0,0,0,0,-29,-29
731,Shared Layer,Security,Corporate Security,KST 2337042         Security BP 4,Run,Eurex,0,0,0,0,0,0,0,0,-146,-146
732,Shared Layer,Security,Corporate Security,KST 2337042         Security BP 4,Run,Foreign Exchange,0,0,0,0,0,0,0,0,-1,-1
733,Shared Layer,Security,Corporate Security,KST 2337042         Security BP 4,Run,GSF,0,0,0,0,0,0,0,0,-22,-22
734,Shared Layer,Security,Corporate Security,KST 2337042         Security BP 4,Run,IFS,0,0,0,0,0,0,0,0,-98,-98
735,Shared Layer,Security,Corporate Security,KST 2337042         Security BP 4,Run,Index,0,0,0,0,0,0,0,0,-12,-12
736,Shared Layer,Security,Corporate Security,KST 2337042         Security BP 4,Run,Result,0,0,0,0,0,0,0,0,-510,-510
737,Shared Layer,Security,Corporate Security,KST 2337072         Security The Cube,Run,Cash,0,0,0,0,0,0,0,0,-138,-138
738,Shared Layer,Security,Corporate Security,KST 2337072         Security The Cube,Run,Clearstream,0,0,0,0,0,0,0,0,-468,-468
739,Shared Layer,Security,Corporate Security,KST 2337072         Security The Cube,Run,Commodities,0,0,0,0,0,0,0,0,-32,-32
740,Shared Layer,Security,Corporate Security,KST 2337072         Security The Cube,Run,Data,0,0,0,0,0,0,0,0,-90,-90
741,Shared Layer,Security,Corporate Security,KST 2337072         Security The Cube,Run,Eurex,0,0,0,0,0,0,0,0,-461,-462
742,Shared Layer,Security,Corporate Security,KST 2337072         Security The Cube,Run,Foreign Exchange,0,0,0,0,0,0,0,0,-2,-2
743,Shared Layer,Security,Corporate Security,KST 2337072         Security The Cube,Run,GSF,0,0,0,0,0,0,0,0,-69,-69
744,Shared Layer,Security,Corporate Security,KST 2337072         Security The Cube,Run,IFS,0,0,0,0,0,0,0,0,-309,-309
745,Shared Layer,Security,Corporate Security,KST 2337072         Security The Cube,Run,Index,0,0,0,0,0,0,0,0,-39,-39
746,Shared Layer,Security,Corporate Security,KST 2337072         Security The Cube,Run,Result,-1,0,0,-1,0,0,0,0,"-1,607","-1,609"
747,Shared Layer,Shared Infr.,Datacentre,KST 6430003         Datacentre Equinix,Run,Cash,0,0,0,0,0,0,0,-13,-268,-280
748,Shared Layer,Shared Infr.,Datacentre,KST 6430003         Datacentre Equinix,Run,Clearstream,0,0,0,0,0,0,0,-15,-323,-339
749,Shared Layer,Shared Infr.,Datacentre,KST 6430003         Datacentre Equinix,Run,Data,0,0,0,0,0,0,0,-10,-210,-220
750,Shared Layer,Shared Infr.,Datacentre,KST 6430003         Datacentre Equinix,Run,Eurex,0,0,0,0,0,0,0,-51,"-1,084","-1,136"
751,Shared Layer,Shared Infr.,Datacentre,KST 6430003         Datacentre Equinix,Run,GSF,0,0,0,0,0,0,0,-1,-19,-20
752,Shared Layer,Shared Infr.,Datacentre,KST 6430003         Datacentre Equinix,Run,IFS,0,0,0,0,0,0,0,-2,-34,-35
753,Shared Layer,Shared Infr.,Datacentre,KST 6430003         Datacentre Equinix,Run,Index,0,0,0,0,0,0,0,-8,-162,-169
754,Shared Layer,Shared Infr.,Datacentre,KST 6430003         Datacentre Equinix,Run,Result,0,0,0,0,0,0,0,-100,"-2,100","-2,199"
755,Shared Layer,Shared Infr.,Digital Workplace,KST 50151100        Telephone CBL Lux,Run,Cash,0,0,0,0,0,0,0,-14,0,-14
756,Shared Layer,Shared Infr.,Digital Workplace,KST 50151100        Telephone CBL Lux,Run,Clearstream,0,0,0,0,0,0,0,-48,-1,-48
757,Shared Layer,Shared Infr.,Digital Workplace,KST 50151100        Telephone CBL Lux,Run,Commodities,0,0,0,0,0,0,0,-3,0,-3
758,Shared Layer,Shared Infr.,Digital Workplace,KST 50151100        Telephone CBL Lux,Run,Data,0,0,0,0,0,0,0,-9,0,-9
759,Shared Layer,Shared Infr.,Digital Workplace,KST 50151100        Telephone CBL Lux,Run,Eurex,0,0,0,0,0,0,0,-47,-1,-48
760,Shared Layer,Shared Infr.,Digital Workplace,KST 50151100        Telephone CBL Lux,Run,Foreign Exchange,0,0,0,0,0,0,0,0,0,0
761,Shared Layer,Shared Infr.,Digital Workplace,KST 50151100        Telephone CBL Lux,Run,GSF,0,0,0,0,0,0,0,-7,0,-7
762,Shared Layer,Shared Infr.,Digital Workplace,KST 50151100        Telephone CBL Lux,Run,IFS,0,0,0,0,0,0,0,-31,-1,-32
763,Shared Layer,Shared Infr.,Digital Workplace,KST 50151100        Telephone CBL Lux,Run,Index,0,0,0,0,0,0,0,-7,0,-7
764,Shared Layer,Shared Infr.,Digital Workplace,KST 50151100        Telephone CBL Lux,Run,Result,0,0,0,0,0,0,0,-167,-3,-169
765,Shared Layer,Shared Infr.,Digital Workplace,KST 50351100        Telephone,Run,Cash,0,0,0,0,0,0,0,-1,0,-1
766,Shared Layer,Shared Infr.,Digital Workplace,KST 50351100        Telephone,Run,Clearstream,0,0,0,0,0,0,0,-3,0,-3
767,Shared Layer,Shared Infr.,Digital Workplace,KST 50351100        Telephone,Run,Commodities,0,0,0,0,0,0,0,0,0,0
768,Shared Layer,Shared Infr.,Digital Workplace,KST 50351100        Telephone,Run,Data,0,0,0,0,0,0,0,-1,0,-1
769,Shared Layer,Shared Infr.,Digital Workplace,KST 50351100        Telephone,Run,Eurex,0,0,0,0,0,0,0,-3,0,-3
770,Shared Layer,Shared Infr.,Digital Workplace,KST 50351100        Telephone,Run,Foreign Exchange,0,0,0,0,0,0,0,0,0,0
771,Shared Layer,Shared Infr.,Digital Workplace,KST 50351100        Telephone,Run,GSF,0,0,0,0,0,0,0,0,0,0
772,Shared Layer,Shared Infr.,Digital Workplace,KST 50351100        Telephone,Run,IFS,0,0,0,0,0,0,0,-2,0,-2
773,Shared Layer,Shared Infr.,Digital Workplace,KST 50351100        Telephone,Run,Index,0,0,0,0,0,0,0,0,0,0
774,Shared Layer,Shared Infr.,Digital Workplace,KST 50351100        Telephone,Run,Result,0,0,0,0,0,0,0,-9,0,-9
775,Shared Layer,Shared Infr.,Digital Workplace,KST 50451100        Telephone,Run,Cash,0,0,0,0,0,0,0,-4,0,-4
776,Shared Layer,Shared Infr.,Digital Workplace,KST 50451100        Telephone,Run,Clearstream,0,0,0,0,0,0,0,-12,0,-12
777,Shared Layer,Shared Infr.,Digital Workplace,KST 50451100        Telephone,Run,Commodities,0,0,0,0,0,0,0,-1,0,-1
778,Shared Layer,Shared Infr.,Digital Workplace,KST 50451100        Telephone,Run,Data,0,0,0,0,0,0,0,-2,0,-2
779,Shared Layer,Shared Infr.,Digital Workplace,KST 50451100        Telephone,Run,Eurex,0,0,0,0,0,0,0,-12,0,-12
780,Shared Layer,Shared Infr.,Digital Workplace,KST 50451100        Telephone,Run,Foreign Exchange,0,0,0,0,0,0,0,0,0,0
781,Shared Layer,Shared Infr.,Digital Workplace,KST 50451100        Telephone,Run,GSF,0,0,0,0,0,0,0,-2,0,-2
782,Shared Layer,Shared Infr.,Digital Workplace,KST 50451100        Telephone,Run,IFS,0,0,0,0,0,0,0,-8,0,-8
783,Shared Layer,Shared Infr.,Digital Workplace,KST 50451100        Telephone,Run,Index,0,0,0,0,0,0,0,-2,0,-2
784,Shared Layer,Shared Infr.,Digital Workplace,KST 50451100        Telephone,Run,Result,0,0,0,0,0,0,0,-43,0,-43
785,Direct,GSF,0,KST 51240602        Dep. MSP LH GO ASX,Run,GSF,0,0,0,-15,0,0,0,0,0,-15
786,Direct,GSF,0,KST 51240602        Dep. MSP LH GO ASX,Run,Result,0,0,0,-15,0,0,0,0,0,-15
787,Direct,Settlement,0,KST 51240607        Dep. MSP T2S IT,Run,Clearstream,0,0,0,-104,0,0,0,0,0,-104
788,Direct,Settlement,0,KST 51240607        Dep. MSP T2S IT,Run,IFS,0,0,0,-7,0,0,0,0,0,-7
789,Direct,Settlement,0,KST 51240607        Dep. MSP T2S IT,Run,Result,0,0,0,-112,0,0,0,0,0,-112
790,Direct,Settlement,0,KST 51240613        Dep. MSP STOP,Run,Clearstream,0,0,0,-36,0,0,0,0,0,-36
791,Direct,Settlement,0,KST 51240613        Dep. MSP STOP,Run,Result,0,0,0,-36,0,0,0,0,0,-36
792,Direct,Asset Servicing,0,KST 51240614        Dep. MSP for MTP,Run,Clearstream,0,0,0,-19,0,0,0,0,0,-19
793,Direct,Asset Servicing,0,KST 51240614        Dep. MSP for MTP,Run,Result,0,0,0,-19,0,0,0,0,0,-19
794,Direct,Asset Servicing,0,KST 51240616        Dep. MSP 1CSR,Run,Clearstream,0,0,-16,0,0,0,0,0,0,-16
795,Direct,Asset Servicing,0,KST 51240616        Dep. MSP 1CSR,Run,Result,0,0,-16,0,0,0,0,0,0,-16
796,Direct,Settlement,0,KST 51240617        Depreciation  STOP,Run,Clearstream,0,0,-6,-43,0,0,0,0,0,-49
797,Direct,Settlement,0,KST 51240617        Depreciation  STOP,Run,Result,0,0,-6,-43,0,0,0,0,0,-49
798,Direct,Asset Servicing,0,KST 51240618        Dep.   BAU IT PM CSD,Run,Clearstream,0,0,0,-137,0,0,0,0,0,-137
799,Direct,Asset Servicing,0,KST 51240618        Dep.   BAU IT PM CSD,Run,Result,0,0,0,-137,0,0,0,0,0,-137
800,Direct,GSF,0,KST 51240621        BAU DEP LH GO RUN,Run,GSF,0,0,-5,0,0,0,0,0,0,-5
801,Direct,GSF,0,KST 51240621        BAU DEP LH GO RUN,Run,Result,0,0,-5,0,0,0,0,0,0,-5
802,Direct,Managed Services,0,KST 51240624        UNIX ITSCV,Run,Clearstream,0,0,0,-32,0,0,0,0,0,-32
803,Direct,Managed Services,0,KST 51240624        UNIX ITSCV,Run,Result,0,0,0,-32,0,0,0,0,0,-32
804,Direct,Managed Services,0,KST 51240625        MANAGED SERVICES,Run,Clearstream,0,0,-145,-11,0,0,0,0,0,-156
805,Direct,Managed Services,0,KST 51240625        MANAGED SERVICES,Run,Result,0,0,-145,-11,0,0,0,0,0,-156
806,Direct,Settlement,0,KST 51240626        Dep. BAU STOP,Change,Clearstream,0,0,-241,-25,0,0,0,0,0,-265
807,Direct,Settlement,0,KST 51240626        Dep. BAU STOP,Change,Result,0,0,-241,-25,0,0,0,0,0,-265
808,Direct,Settlement,0,KST 51240627        Dep. bau T2S RUN 16,Run,Clearstream,0,0,-1,-187,0,0,0,0,0,-188
809,Direct,Settlement,0,KST 51240627        Dep. bau T2S RUN 16,Run,IFS,0,0,0,-13,0,0,0,0,0,-14
810,Direct,Settlement,0,KST 51240627        Dep. bau T2S RUN 16,Run,Result,0,0,-1,-201,0,0,0,0,0,-202
811,Direct,Asset Servicing,0,KST 51240628        Dep. bau CAS RUN,Run,Clearstream,0,0,-2,-199,0,0,0,0,0,-202
812,Direct,Asset Servicing,0,KST 51240628        Dep. bau CAS RUN,Run,Result,0,0,-2,-199,0,0,0,0,0,-202
813,Direct,Asset Servicing,0,KST 51240629        Dep. 1CSR RUN,Run,Clearstream,0,0,0,-39,0,0,0,0,0,-39
814,Direct,Asset Servicing,0,KST 51240629        Dep. 1CSR RUN,Run,Result,0,0,0,-39,0,0,0,0,0,-39
815,Direct,Settlement,0,KST 51241100        IBM Mainframe System,Run,Clearstream,0,0,0,-19,0,0,0,0,0,-19
816,Direct,Settlement,0,KST 51241100        IBM Mainframe System,Run,IFS,0,0,0,-4,0,0,0,0,0,-4
817,Direct,Settlement,0,KST 51241100        IBM Mainframe System,Run,Result,0,0,0,-23,0,0,0,0,0,-23
818,Direct,Managed Services,0,KST 51241188        BAU CLEAR EXT BUS,Run,Clearstream,0,-546,-43,-219,-573,-194,-106,-579,0,"-2,260"
819,Direct,Managed Services,0,KST 51241188        BAU CLEAR EXT BUS,Run,Result,0,-546,-43,-219,-573,-194,-106,-579,0,"-2,260"
820,Direct,Asset Servicing,0,KST 51242100        UNIX System,Run,Cash,0,-5,-34,-32,-67,-13,0,-29,0,-179
821,Direct,Asset Servicing,0,KST 51242100        UNIX System,Run,Clearstream,0,-144,"-1,035",-972,"-2,033",-397,3,-879,0,"-5,457"
822,Direct,Asset Servicing,0,KST 51242100        UNIX System,Run,Commodities,0,-1,-8,-8,-16,-3,0,-7,0,-43
823,Direct,Asset Servicing,0,KST 51242100        UNIX System,Run,Data,0,-6,-45,-43,-89,-17,0,-39,0,-239
824,Direct,Asset Servicing,0,KST 51242100        UNIX System,Run,Eurex,0,-16,-112,-105,-220,-43,0,-95,0,-591
825,Direct,Asset Servicing,0,KST 51242100        UNIX System,Run,GSF,0,-23,-166,-155,-325,-64,0,-140,0,-872
826,Direct,Asset Servicing,0,KST 51242100        UNIX System,Run,IFS,0,-29,-206,-193,-405,-79,1,-175,0,"-1,086"
827,Direct,Asset Servicing,0,KST 51242100        UNIX System,Run,Index,0,-2,-16,-15,-32,-6,0,-14,0,-86
828,Direct,Asset Servicing,0,KST 51242100        UNIX System,Run,Result,0,-226,"-1,623","-1,523","-3,186",-623,4,"-1,377",0,"-8,553"
829,Shared Layer,Shared Infr.,Storage,KST 51242105        Shared Stor & Backup,Run,Clearstream,0,0,-237,"-2,527",-158,-661,0,-399,0,"-3,983"
830,Shared Layer,Shared Infr.,Storage,KST 51242105        Shared Stor & Backup,Run,GSF,0,0,-51,-542,-34,-142,0,-85,0,-853
